[2026-08-13T07:40:52.144Z] GET http://localhost:5199/thai-flashcards/src/components/AudioButton.tsx?t=1786606852143 → 200 (30ms, 8526B)
[2026-08-13T07:40:52.147Z] GET http://localhost:5199/thai-flashcards/src/audio/tts.ts?t=1786606852143 → 200 (19ms, 10468B)
[2026-08-13T07:40:52.149Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786606852143 → 200 (1ms, 20880B)
[2026-08-13T07:40:52.181Z] GET http://localhost:5199/thai-flashcards/src/App.tsx?t=1786606852143 → 200 (17ms, 17813B)
[2026-08-13T07:40:52.181Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786606852143 → 200 (19ms, 36899B)
[2026-08-13T07:40:52.199Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606852143 → 200 (4ms, 16006B)
[2026-08-13T07:42:43.900Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786606963899 → 200 (26ms, 28006B)
[2026-08-13T07:42:53.495Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786606973495 → 200 (25ms, 28159B)
[2026-08-13T07:42:58.351Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786606978351 → 200 (9ms, 28159B)
[2026-08-13T07:42:58.351Z] GET http://localhost:5199/thai-flashcards/src/components/ToneContour.tsx?t=1786606978351 → 200 (21ms, 13192B)
[2026-08-13T07:42:58.373Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606978351 → 200 (6ms, 16022B)
[2026-08-13T07:42:58.373Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786606978351 → 200 (8ms, 36915B)
[2026-08-13T07:42:58.374Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786606978351 → 200 (14ms, 20896B)
[2026-08-13T07:43:03.604Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786606983605 → 200 (13ms, 28159B)
[2026-08-13T07:43:03.604Z] GET http://localhost:5199/thai-flashcards/src/components/ToneContour.tsx?t=1786606983605 → 200 (24ms, 13129B)
[2026-08-13T07:43:03.628Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606983605 → 200 (6ms, 16022B)
[2026-08-13T07:43:03.628Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786606983605 → 200 (8ms, 36915B)
[2026-08-13T07:43:03.628Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786606983605 → 200 (9ms, 20896B)
[2026-08-13T07:43:08.242Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786606988243 → 200 (14ms, 28159B)
[2026-08-13T07:43:08.242Z] GET http://localhost:5199/thai-flashcards/src/components/ToneContour.tsx?t=1786606988243 → 200 (25ms, 13137B)
[2026-08-13T07:43:08.270Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606988243 → 200 (6ms, 16022B)
[2026-08-13T07:43:08.270Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786606988243 → 200 (7ms, 36915B)
[2026-08-13T07:43:08.270Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786606988243 → 200 (8ms, 20896B)
[2026-08-13T07:43:12.583Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606992584 → 200 (23ms, 16007B)
