[2026-08-13T09:18:07.619Z] GET http://localhost:5199/thai-flashcards/src/screens/Review.tsx?t=1786612611669 → 200 (22ms, 34175B)
[2026-08-13T09:18:07.619Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786612611669 → 200 (22ms, 36934B)
[2026-08-13T09:18:07.620Z] GET http://localhost:5199/thai-flashcards/src/screens/Settings.tsx?t=1786607705992 → 200 (21ms, 63724B)
[2026-08-13T09:18:07.620Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786607705992 → 200 (22ms, 16030B)
[2026-08-13T09:18:07.620Z] GET http://localhost:5199/thai-flashcards/src/types.ts → 200 (22ms, 6902B)
[2026-08-13T09:18:07.621Z] GET http://localhost:5199/thai-flashcards/src/data/phrases.ts?t=1786607705992 → 200 (21ms, 190557B)
[2026-08-13T09:18:07.621Z] GET http://localhost:5199/thai-flashcards/src/srs/scheduler.ts → 200 (21ms, 19966B)
[2026-08-13T09:18:07.621Z] GET http://localhost:5199/thai-flashcards/src/srs/queue.ts → 200 (21ms, 9853B)
[2026-08-13T09:18:07.621Z] GET http://localhost:5199/thai-flashcards/src/db/db.ts → 200 (21ms, 15242B)
[2026-08-13T09:18:07.621Z] GET http://localhost:5199/thai-flashcards/src/audio/tts.ts → 200 (21ms, 10468B)
[2026-08-13T09:18:07.649Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786612611669 → 200 (1ms, 21103B)
[2026-08-13T09:18:07.649Z] GET http://localhost:5199/thai-flashcards/src/components/ToneContour.tsx → 200 (1ms, 13137B)
[2026-08-13T09:18:07.649Z] GET http://localhost:5199/thai-flashcards/src/components/AudioButton.tsx?t=1786607705992 → 200 (2ms, 9444B)
[2026-08-13T09:18:07.649Z] GET http://localhost:5199/thai-flashcards/src/components/Panel.tsx?t=1786612611669 → 200 (2ms, 11195B)
[2026-08-13T09:18:07.649Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/idb.js?v=9c9d52f4 → 200 (1ms, 8142B)
[2026-08-13T09:18:07.651Z] GET http://localhost:5199/thai-flashcards/src/art/index.tsx?t=1786612611669 → 200 (?ms, 233949B)
[2026-08-13T09:18:09.924Z] GET http://localhost:5199/thai-flashcards/ → 200 (2ms, 2592B)
[2026-08-13T09:18:09.929Z] GET http://localhost:5199/thai-flashcards/@vite/client → 304 (4ms, ?B)
[2026-08-13T09:18:09.929Z] GET http://localhost:5199/thai-flashcards/src/main.tsx → 200 (5ms, 2008B)
[2026-08-13T09:18:09.930Z] GET http://localhost:5199/thai-flashcards/@react-refresh → 304 (4ms, ?B)
[2026-08-13T09:18:09.934Z] GET http://localhost:5199/thai-flashcards/node_modules/vite/dist/client/env.mjs → 304 (2ms, ?B)
[2026-08-13T09:18:09.935Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=9c9d52f4 → 200 (?ms, 12407B)
[2026-08-13T09:18:09.935Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react.js?v=9c9d52f4 → 200 (?ms, 1152B)
[2026-08-13T09:18:09.935Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react-dom_client.js?v=9c9d52f4 → 200 (?ms, 1005327B)
[2026-08-13T09:18:09.935Z] GET http://localhost:5199/thai-flashcards/src/App.tsx?t=1786612611669 → 304 (1ms, ?B)
[2026-08-13T09:18:09.935Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786612689902 → 200 (1ms, 27783B)
[2026-08-13T09:18:09.935Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-SNQLVDOS.js?v=9c9d52f4 → 200 (?ms, 45580B)
[2026-08-13T09:18:09.936Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-Q4AC2O6Z.js?v=9c9d52f4 → 200 (?ms, 1767B)
